time_orbits,dist_km,u_p_norm,u_e_norm,P_diff_frobenius
1.855273,9.15074191e+00,1.80942517e-06,3.75365377e-07,2.82362857e+06
1.856367,9.14565310e+00,1.42995370e-06,2.95165146e-07,3.37241556e+06
1.857460,9.14134540e+00,1.07084505e-06,2.69246944e-07,1.16368634e+07
1.858554,9.13760497e+00,8.08510354e-07,3.07441821e-07,5.72466076e+06
1.859648,9.13422145e+00,7.05497366e-07,3.85910875e-07,1.41110187e+07
1.860742,9.13097455e+00,7.87081561e-07,4.80783547e-07,7.94205154e+06
1.861836,9.12765267e+00,9.90417097e-07,5.78494625e-07,5.79722419e+06
1.862930,9.12404388e+00,1.28146604e-06,6.73933867e-07,4.75637969e+06
1.864024,9.11993728e+00,1.56143924e-06,7.64385779e-07,7.27220666e+06
1.865118,9.11512357e+00,1.78500971e-06,8.49340473e-07,4.34341952e+06
1.866212,9.10939556e+00,2.04412511e-06,9.29890456e-07,8.27609132e+06
1.867306,9.10255570e+00,2.30707369e-06,1.00743315e-06,1.62036852e+07
1.868400,9.09441574e+00,2.54647533e-06,1.08471637e-06,7.31416812e+06
1.869493,9.08479505e+00,2.80120274e-06,1.16569714e-06,4.75640067e+06
1.870587,9.07352494e+00,3.03752111e-06,1.25428627e-06,2.04964510e+06
1.871681,9.06044881e+00,3.33383939e-06,1.35449989e-06,9.34093051e+06
1.872775,9.04542530e+00,3.65528632e-06,1.46926613e-06,4.76565065e+06
1.873869,9.02832626e+00,4.01510485e-06,1.60074574e-06,4.85282813e+06
1.874963,9.00903886e+00,4.42445840e-06,1.74962382e-06,1.11617654e+07
1.876057,8.98746399e+00,4.86379391e-06,1.91546638e-06,3.86115938e+06
1.877151,8.96351333e+00,5.33612518e-06,2.09724768e-06,1.43043740e+06
1.878245,8.93711394e+00,5.85675860e-06,2.29346179e-06,1.39283158e+07
1.879339,8.90820679e+00,6.43167753e-06,2.50233963e-06,8.23449040e+06
1.880433,8.87674767e+00,6.99982008e-06,2.72223853e-06,5.23669111e+06
1.881526,8.84270615e+00,7.61428604e-06,2.95160645e-06,9.97427992e+06
1.882620,8.80606881e+00,8.23188915e-06,3.18876598e-06,7.99251157e+06
1.883714,8.76683007e+00,8.91603697e-06,3.43212564e-06,9.07028979e+06
1.884808,8.72500024e+00,9.58353015e-06,3.68006915e-06,8.32990721e+06
1.885902,8.68060378e+00,1.02643850e-05,3.93122871e-06,1.11026367e+07
1.886996,8.63367872e+00,1.09701991e-05,4.18411923e-06,2.30112168e+06
1.888090,8.58427381e+00,1.16734220e-05,4.43736372e-06,5.66701929e+06
1.889184,8.53245121e+00,1.23807729e-05,4.68957096e-06,2.46589052e+06
1.890278,8.47828314e+00,1.30991690e-05,4.93943897e-06,3.51146893e+06
1.891372,8.42184975e+00,1.38531126e-05,5.18552865e-06,8.19306846e+06
1.892466,8.36324313e+00,1.45863115e-05,5.42639407e-06,3.66640038e+06
1.893559,8.30256188e+00,1.52972652e-05,5.66086250e-06,1.20503852e+07
1.894653,8.23991428e+00,1.60197589e-05,5.88766391e-06,1.04654030e+07
1.895747,8.17539609e+00,1.68217855e-05,6.10505423e-06,2.87463830e+06
1.896841,8.10911034e+00,1.75098571e-05,6.31149862e-06,9.12622549e+06
1.897935,8.04119006e+00,1.81720414e-05,6.50626867e-06,4.23938383e+06
1.899029,7.97176563e+00,1.88831002e-05,6.68810247e-06,2.77520071e+06
1.900123,7.90095011e+00,1.95244768e-05,6.85500529e-06,4.14349255e+06
1.901217,7.82887556e+00,2.01180704e-05,7.00622754e-06,5.99812524e+06
1.902311,7.75568073e+00,2.06942045e-05,7.14070235e-06,4.65466407e+06
1.903405,7.68150315e+00,2.12691332e-05,7.25697246e-06,7.57204066e+06
1.904499,7.60646680e+00,2.18309354e-05,7.35342412e-06,4.94899050e+06
1.905593,7.53069238e+00,2.23002640e-05,7.42882451e-06,7.61742035e+06
1.906686,7.45430379e+00,2.27287168e-05,7.48233047e-06,4.11702219e+06
1.907780,7.37742916e+00,2.31195792e-05,7.51326149e-06,5.59544162e+06
1.908874,7.30019217e+00,2.35057366e-05,7.52030375e-06,5.98613766e+06
1.909968,7.22268204e+00,2.38623352e-05,7.50210154e-06,7.28881777e+06
1.911062,7.14497982e+00,2.41512894e-05,7.45809851e-06,1.21925680e+07
1.912156,7.06716012e+00,2.43621348e-05,7.38758945e-06,8.42848800e+06
1.913250,6.98932052e+00,2.45805264e-05,7.29135912e-06,1.57970032e+07
1.914344,6.91150530e+00,2.45640754e-05,7.16690108e-06,1.26450417e+07
1.915438,6.83378074e+00,2.47339835e-05,7.01649320e-06,1.53359542e+07
1.916532,6.75618024e+00,2.46352541e-05,6.83931989e-06,1.10902098e+07
1.917626,6.67882799e+00,2.42775201e-05,6.63898941e-06,1.34242201e+07
1.918719,6.60185050e+00,2.39062810e-05,6.41671232e-06,1.54537008e+07
1.919813,6.52534510e+00,2.35003650e-05,6.17376022e-06,1.98089850e+07
1.920907,6.44944962e+00,2.30455734e-05,5.91329751e-06,1.82876344e+07
1.922001,6.37426642e+00,2.23017279e-05,5.63559186e-06,2.19156723e+07
1.923095,6.29991977e+00,2.17245840e-05,5.34494081e-06,1.86928139e+07
1.924189,6.22661375e+00,2.04350859e-05,5.04506385e-06,1.67627763e+07
1.925283,6.15474295e+00,1.89879593e-05,4.74321876e-06,1.63261385e+07
1.926377,6.08471694e+00,1.78282268e-05,4.44187407e-06,1.80153362e+07
1.927471,6.01683787e+00,1.62180989e-05,4.14001669e-06,1.69204073e+07
1.928565,5.95146058e+00,1.50211224e-05,3.84206256e-06,1.64652117e+07
1.929659,5.88879598e+00,1.36239781e-05,3.54750056e-06,1.37902277e+07
1.930752,5.82917488e+00,1.20094735e-05,3.26051241e-06,1.31555016e+07
1.931846,5.77286030e+00,1.09667664e-05,2.98222346e-06,1.95203553e+07
1.932940,5.72007647e+00,9.33116367e-06,2.71388863e-06,1.01212018e+07
1.934034,5.67104693e+00,8.31440561e-06,2.45720073e-06,1.41962163e+07
1.935128,5.62585727e+00,7.26175063e-06,2.21343549e-06,1.26277311e+07
1.936222,5.58454093e+00,6.33289595e-06,1.98453447e-06,8.03802041e+06
1.937316,5.54706981e+00,5.38276166e-06,1.77251044e-06,8.30596683e+06
1.938410,5.51340109e+00,4.63230104e-06,1.57825774e-06,9.37400768e+06
1.939504,5.48342850e+00,3.96459673e-06,1.40314875e-06,7.69335487e+06
1.940598,5.45699955e+00,3.32992112e-06,1.24791963e-06,6.74785244e+06
1.941692,5.43393717e+00,2.88255676e-06,1.11105939e-06,8.73915131e+06
1.942785,5.41402371e+00,2.44604285e-06,9.91729049e-07,9.57284636e+06
1.943879,5.39703105e+00,2.11783775e-06,8.86860699e-07,8.29529579e+06
1.944973,5.38269374e+00,1.85264214e-06,7.94175458e-07,8.48450094e+06
1.946067,5.37073787e+00,1.64810335e-06,7.10549701e-07,1.47337327e+07
1.947161,5.36087536e+00,1.48016618e-06,6.34192323e-07,7.89642800e+06
1.948255,5.35280725e+00,1.33448758e-06,5.64050651e-07,1.58357033e+07
1.949349,5.34624350e+00,1.21475293e-06,5.00045539e-07,3.28705551e+06
1.950443,5.34089583e+00,1.10359528e-06,4.43581082e-07,4.97874881e+06
1.951537,5.33648214e+00,1.02393677e-06,3.96408880e-07,3.96781615e+06
1.952631,5.33273244e+00,9.49744537e-07,3.60427084e-07,2.83486949e+06
1.953725,5.32938997e+00,9.10666002e-07,3.37353210e-07,8.26789489e+06
1.954818,5.32621353e+00,8.91711665e-07,3.28122009e-07,2.00819821e+06
1.955912,5.32297658e+00,8.99800357e-07,3.33280603e-07,3.22489417e+06
1.957006,5.31946805e+00,9.39708156e-07,3.53329836e-07,7.49264854e+06
1.958100,5.31549104e+00,1.02281140e-06,3.89076133e-07,2.33108730e+06
1.959194,5.31086414e+00,1.14743150e-06,4.41088589e-07,4.58205891e+06
1.960288,5.30542003e+00,1.30892982e-06,5.08985762e-07,3.03130659e+06
1.961382,5.29900343e+00,1.50043199e-06,5.90918479e-07,3.17525622e+06
1.962476,5.29147286e+00,1.73219666e-06,6.83667493e-07,3.57538872e+06
1.963570,5.28270122e+00,1.96691073e-06,7.83433313e-07,6.60535768e+05
1.964664,5.27257201e+00,2.21877348e-06,8.86617268e-07,2.88232795e+06
1.965758,5.26098213e+00,2.47612563e-06,9.90180569e-07,5.14505113e+06
1.966852,5.24784115e+00,2.72396576e-06,1.09182942e-06,4.34764992e+06
1.967945,5.23307223e+00,2.97854074e-06,1.18994452e-06,5.04451347e+05
1.969039,5.21661086e+00,3.21109916e-06,1.28339477e-06,2.54283081e+06
1.970133,5.19840409e+00,3.44081228e-06,1.37145837e-06,2.14601195e+06
1.971227,5.17841182e+00,3.65852529e-06,1.45360738e-06,4.49091797e+06
1.972321,5.15660485e+00,3.84811251e-06,1.52953508e-06,1.51672455e+07
1.973415,5.13296477e+00,4.05050191e-06,1.59910759e-06,5.78622008e+06
1.974509,5.10748372e+00,4.22631167e-06,1.66207080e-06,7.47422189e+06
1.975603,5.08016088e+00,4.37950101e-06,1.71848365e-06,6.37286596e+06
1.976697,5.05100780e+00,4.51689891e-06,1.76841615e-06,7.78130108e+06
1.977791,5.02004572e+00,4.64698217e-06,1.81192611e-06,7.40266823e+06
1.978885,4.98730181e+00,4.75508615e-06,1.84922315e-06,6.77792057e+06
1.979978,4.95281151e+00,4.84738448e-06,1.88045475e-06,2.71789138e+06
1.981072,4.91661846e+00,4.92662860e-06,1.90583926e-06,3.16527407e+06
1.982166,4.87877200e+00,5.00132647e-06,1.92558404e-06,2.99456291e+06
1.983260,4.83932420e+00,5.06085293e-06,1.93995140e-06,1.35330784e+06
1.984354,4.79833621e+00,5.09485018e-06,1.94920479e-06,5.62420617e+06
1.985448,4.75587566e+00,5.12920875e-06,1.95372411e-06,7.48341201e+06
1.986542,4.71201519e+00,5.13732366e-06,1.95365505e-06,3.07351196e+06
1.987636,4.66682991e+00,5.13630336e-06,1.94946863e-06,6.37121476e+06
1.988730,4.62039834e+00,5.10992283e-06,1.94149266e-06,1.58506124e+06
1.989824,4.57280285e+00,5.08981668e-06,1.92998320e-06,5.18163810e+06
1.990918,4.52412454e+00,5.08345686e-06,1.91521006e-06,1.56389456e+06
1.992011,4.47444782e+00,5.04822018e-06,1.89736509e-06,2.60502329e+06
1.993105,4.42386139e+00,4.97946201e-06,1.87686120e-06,8.35158097e+06
1.994199,4.37245458e+00,4.95527525e-06,1.85411486e-06,6.82054062e+06
1.995293,4.32031634e+00,4.88378017e-06,1.82910599e-06,2.26366679e+06
1.996387,4.26753861e+00,4.82503999e-06,1.80226862e-06,1.00733714e+07
1.997481,4.21421201e+00,4.76578448e-06,1.77390373e-06,8.06783307e+06
1.998575,4.16042411e+00,4.67870324e-06,1.74402217e-06,1.06154447e+06
1.999669,4.10625938e+00,4.62050037e-06,1.71313909e-06,2.89387022e+06
2.000763,4.05180395e+00,4.54536699e-06,1.68136034e-06,8.23979326e+06
2.001857,3.99714531e+00,4.46486196e-06,1.64885003e-06,2.99579562e+06
2.002951,3.94236670e+00,4.38466149e-06,1.61603808e-06,3.43460379e+06
2.004044,3.88755430e+00,4.29745279e-06,1.58300573e-06,4.15913306e+06
2.005138,3.83279243e+00,4.20548284e-06,1.55011111e-06,2.53545016e+06
2.006232,3.77815980e+00,4.12156593e-06,1.51758596e-06,3.66273829e+06
2.007326,3.72373651e+00,4.04453905e-06,1.48559682e-06,5.06601468e+06
2.008420,3.66959846e+00,3.96727729e-06,1.45445077e-06,5.47562413e+06
2.009514,3.61581722e+00,3.88884835e-06,1.42432334e-06,5.42252394e+06
2.010608,3.56245818e+00,3.82824317e-06,1.39566261e-06,9.99917367e+05
2.011702,3.50958636e+00,3.76428891e-06,1.36842131e-06,8.96630932e+05
2.012796,3.45725840e+00,3.71246852e-06,1.34301345e-06,1.40557896e+06
2.013890,3.40552959e+00,3.66522468e-06,1.31952841e-06,4.37472191e+06
2.014984,3.35445308e+00,3.62979522e-06,1.29806924e-06,1.15761948e+06
2.016077,3.30407872e+00,3.59779648e-06,1.27857321e-06,1.76092943e+06
2.017171,3.25445165e+00,3.58372259e-06,1.26098392e-06,1.36280501e+06
2.018265,3.20560628e+00,3.56306268e-06,1.24543293e-06,2.74414760e+06
2.019359,3.15759136e+00,3.55956491e-06,1.23140020e-06,2.71240310e+06
2.020453,3.11043607e+00,3.57406257e-06,1.21894411e-06,5.19033694e+06
2.021547,3.06417076e+00,3.58533326e-06,1.20776169e-06,6.58150758e+06
2.022641,3.01882413e+00,3.58940032e-06,1.19775361e-06,1.65420686e+06
2.023735,2.97442093e+00,3.62116431e-06,1.18864180e-06,5.28804781e+06
2.024829,2.93098246e+00,3.62038669e-06,1.18033654e-06,1.50458030e+06
2.025923,2.88853859e+00,3.63425745e-06,1.17243982e-06,5.05484745e+06
2.027017,2.84711479e+00,3.62452334e-06,1.16488935e-06,2.77020576e+06
2.028111,2.80674435e+00,3.64839053e-06,1.15734227e-06,4.36107504e+06
2.029204,2.76745819e+00,3.58165081e-06,1.14980187e-06,6.19066577e+06
2.030298,2.72930547e+00,3.60818139e-06,1.14182074e-06,8.06749178e+06
2.031392,2.69230136e+00,3.57379687e-06,1.13363466e-06,2.19989287e+06
2.032486,2.65646622e+00,3.57624537e-06,1.12509488e-06,3.84133044e+06
2.033580,2.62181946e+00,3.52029635e-06,1.11608752e-06,6.37195818e+06
2.034674,2.58838756e+00,3.50225534e-06,1.10646385e-06,5.46955398e+06
2.035768,2.55619443e+00,3.44875545e-06,1.09615121e-06,3.52137723e+06
2.036862,2.52525733e+00,3.41320203e-06,1.08515052e-06,1.51016249e+06
2.037956,2.49558213e+00,3.34192732e-06,1.07347850e-06,4.33419962e+06
2.039050,2.46718762e+00,3.34129904e-06,1.06088705e-06,3.51347081e+06
2.040144,2.44006263e+00,3.25913070e-06,1.04765605e-06,1.94795108e+06
2.041237,2.41421392e+00,3.20899854e-06,1.03360251e-06,5.66231217e+06
2.042331,2.38963997e+00,3.16162145e-06,1.01877374e-06,3.40895635e+06
2.043425,2.36633131e+00,3.08558030e-06,1.00321121e-06,2.91084343e+06
2.044519,2.34427674e+00,3.01915480e-06,9.86906898e-07,6.23081474e+06
2.045613,2.32345986e+00,2.97687273e-06,9.69808014e-07,5.56677517e+06
2.046707,2.30386151e+00,2.90920605e-06,9.51970976e-07,2.36711278e+06
2.047801,2.28545508e+00,2.84571629e-06,9.33561728e-07,3.96053674e+06
2.048895,2.26821420e+00,2.77518860e-06,9.14561189e-07,2.07333163e+06
2.049989,2.25211113e+00,2.70817491e-06,8.94981352e-07,1.27040336e+06
2.051083,2.23711642e+00,2.64820091e-06,8.74963777e-07,2.94113985e+06
2.052177,2.22319091e+00,2.57447686e-06,8.54600333e-07,1.65665107e+06
2.053270,2.21030236e+00,2.47998720e-06,8.33949500e-07,5.23858041e+06
2.054364,2.19841368e+00,2.43583760e-06,8.13089704e-07,2.00737689e+06
2.055458,2.18748779e+00,2.33893488e-06,7.92030656e-07,1.86517120e+06
2.056552,2.17748478e+00,2.29418494e-06,7.70987196e-07,2.17344144e+06
2.057646,2.16835381e+00,2.22665948e-06,7.49978578e-07,3.51866476e+06
2.058740,2.16005960e+00,2.14841085e-06,7.29125935e-07,2.67184199e+06
2.059834,2.15255851e+00,2.08169132e-06,7.08559848e-07,1.42627582e+06
2.060928,2.14580673e+00,2.01485627e-06,6.88390234e-07,2.43668785e+06
2.062022,2.13976515e+00,1.95094704e-06,6.68696398e-07,3.70622698e+06
2.063116,2.13438908e+00,1.88447140e-06,6.49615081e-07,2.25702691e+06
2.064210,2.12963987e+00,1.81354498e-06,6.31217924e-07,6.61506115e+05
2.065303,2.12548226e+00,1.75709488e-06,6.13574644e-07,2.94350735e+06
2.066397,2.12187556e+00,1.71081305e-06,5.96771961e-07,3.06332585e+06
2.067491,2.11877894e+00,1.65342103e-06,5.80927175e-07,3.06751114e+06
2.068585,2.11615782e+00,1.60315795e-06,5.66078084e-07,3.73269271e+06
2.069679,2.11397312e+00,1.56392580e-06,5.52338121e-07,3.52788708e+08
2.070773,2.11218081e+00,1.55595564e-06,5.39716225e-07,4.03369651e+06
2.071867,2.11074507e+00,1.48087254e-06,5.28266227e-07,1.07805035e+06
2.072961,2.10964566e+00,1.44664545e-06,5.18017272e-07,5.84545149e+06
2.074055,2.10885255e+00,1.41765238e-06,5.08944285e-07,3.89732849e+06
2.075149,2.10833382e+00,1.39233530e-06,5.01088972e-07,3.20364244e+06
2.076243,2.10805968e+00,1.36881385e-06,4.94376274e-07,1.52182195e+06
2.077336,2.10800333e+00,1.34981675e-06,4.88776447e-07,2.30553487e+06
2.078430,2.10814040e+00,1.33898465e-06,4.84194418e-07,1.47571171e+06
2.079524,2.10844656e+00,1.33007922e-06,4.80525876e-07,6.31224754e+06
2.080618,2.10889479e+00,1.32743890e-06,4.77769921e-07,3.33845533e+08
2.081712,2.10946289e+00,1.32294617e-06,4.75722172e-07,9.25075498e+06
2.082806,2.11013007e+00,1.32172371e-06,4.74347617e-07,1.39914660e+06
2.083900,2.11087418e+00,1.32501059e-06,4.73592438e-07,1.85052413e+06
2.084994,2.11167612e+00,1.32643154e-06,4.73341384e-07,3.58773299e+06
2.086088,2.11251838e+00,1.33019836e-06,4.73509716e-07,1.32061852e+06
2.087182,2.11338440e+00,1.33604461e-06,4.74026562e-07,2.51552961e+06
2.088276,2.11425926e+00,1.34175279e-06,4.74810835e-07,3.49702817e+06
2.089370,2.11512863e+00,1.35110239e-06,4.75801050e-07,6.01223310e+06
2.090463,2.11597800e+00,1.37177163e-06,4.76899935e-07,4.86453654e+06
2.091557,2.11679313e+00,1.38250716e-06,4.78034221e-07,2.02325259e+06
2.092651,2.11756270e+00,1.39202550e-06,4.79254194e-07,6.64532186e+06
2.093745,2.11827622e+00,1.40989431e-06,4.80537904e-07,1.90401530e+06
2.094839,2.11892383e+00,1.41898040e-06,4.81814257e-07,2.28394073e+06
2.095933,2.11949777e+00,1.42996424e-06,4.83182452e-07,1.41514120e+06
2.097027,2.11999155e+00,1.44252025e-06,4.84639609e-07,1.90852582e+06
2.098121,2.12039998e+00,1.45246106e-06,4.86233645e-07,3.40700043e+06
2.099215,2.12072007e+00,1.46221248e-06,4.88038372e-07,4.12538949e+06
2.100309,2.12094941e+00,1.47558153e-06,4.90113367e-07,3.26330414e+06
2.101403,2.12108549e+00,1.48815053e-06,4.92514664e-07,2.28061463e+06
2.102496,2.12112811e+00,1.50087214e-06,4.95333678e-07,1.66575236e+06
2.103590,2.12107826e+00,1.51774815e-06,4.98652291e-07,2.14836437e+06
2.104684,2.12093801e+00,1.53344501e-06,5.02550270e-07,1.08747990e+06
2.105778,2.12071046e+00,1.55316819e-06,5.07097106e-07,1.00525845e+06
2.106872,2.12039905e+00,1.57301525e-06,5.12360996e-07,2.72522210e+06
2.107966,2.12000706e+00,1.60153399e-06,5.18382818e-07,1.36466198e+06
2.109060,2.11953887e+00,1.62662554e-06,5.25202175e-07,2.04521761e+06
2.110154,2.11899967e+00,1.65734656e-06,5.32846059e-07,2.43363870e+06
2.111248,2.11839440e+00,1.68969066e-06,5.41308850e-07,2.98811338e+06
2.112342,2.11772810e+00,1.72407728e-06,5.50574564e-07,4.44980123e+06
2.113436,2.11700649e+00,1.76652235e-06,5.60629853e-07,1.82729893e+06
2.114529,2.11623132e+00,1.81565375e-06,5.71344697e-07,1.68772672e+06
2.115623,2.11540564e+00,1.85712953e-06,5.82712050e-07,3.08749730e+06
2.116717,2.11453576e+00,1.90042171e-06,5.94719985e-07,1.52920313e+06
2.117811,2.11362567e+00,1.95293534e-06,6.07266469e-07,2.08823734e+06
2.118905,2.11267773e+00,2.00112193e-06,6.20234693e-07,1.44699093e+06
2.119999,2.11169561e+00,2.05467575e-06,6.33598531e-07,2.67162076e+06
2.121093,2.11068278e+00,2.10419586e-06,6.47277090e-07,1.04947644e+06
2.122187,2.10964115e+00,2.16437661e-06,6.61177389e-07,1.42552483e+06
2.123281,2.10857128e+00,2.21250668e-06,6.75197770e-07,1.97855540e+06
2.124375,2.10747524e+00,2.29000619e-06,6.89342880e-07,2.07002604e+06
2.125469,2.10634617e+00,2.35862741e-06,7.03290640e-07,1.78626145e+06
2.126562,2.10517994e+00,2.43066122e-06,7.17080142e-07,2.57352714e+06
2.127656,2.10397222e+00,2.49489031e-06,7.30636855e-07,5.74270554e+06
2.128750,2.10272015e+00,2.55569820e-06,7.43917911e-07,9.32926703e+05
2.129844,2.10141873e+00,2.62196945e-06,7.56830833e-07,2.86674347e+06
2.130938,2.10006159e+00,2.67935688e-06,7.69302730e-07,4.77093839e+06
2.132032,2.09864746e+00,2.75582245e-06,7.81421190e-07,6.89584439e+05
2.133126,2.09716455e+00,2.81771222e-06,7.92780523e-07,3.31082968e+06
2.134220,2.09560681e+00,2.88590432e-06,8.03580946e-07,8.56756572e+05
2.135314,2.09396495e+00,2.93946517e-06,8.13603404e-07,1.41914760e+06
2.136408,2.09223408e+00,2.99074702e-06,8.22958673e-07,3.96449414e+06
2.137502,2.09041098e+00,3.04111570e-06,8.31618933e-07,4.70962174e+06
2.138595,2.08848855e+00,3.11547914e-06,8.39468625e-07,1.48150910e+06
2.139689,2.08645256e+00,3.15492045e-06,8.46208355e-07,2.03994135e+06
2.140783,2.08429644e+00,3.23358965e-06,8.52138200e-07,1.26236629e+06
2.141877,2.08200467e+00,3.27705705e-06,8.56818992e-07,1.85099485e+06
2.142971,2.07957133e+00,3.32506483e-06,8.60564980e-07,2.82298507e+06
2.144065,2.07698833e+00,3.36508158e-06,8.63217491e-07,1.87304524e+06
2.145159,2.07424777e+00,3.40474409e-06,8.64782931e-07,2.57415784e+06
2.146253,2.07134156e+00,3.45763490e-06,8.65260818e-07,2.49995867e+06
2.147347,2.06825572e+00,3.50601007e-06,8.64400759e-07,9.69264713e+05
2.148441,2.06497259e+00,3.56282356e-06,8.62098493e-07,1.78792006e+06
2.149535,2.06147967e+00,3.56862096e-06,8.58444824e-07,2.03939765e+06
2.150629,2.05777133e+00,3.61884735e-06,8.53705305e-07,5.52313690e+06
2.151722,2.05383861e+00,3.63041300e-06,8.47678164e-07,1.89024410e+06
2.152816,2.04967544e+00,3.62849328e-06,8.40413963e-07,2.56208879e+06
2.153910,2.04527838e+00,3.64041038e-06,8.32100095e-07,2.76436391e+06
2.155004,2.04064587e+00,3.63309339e-06,8.22726119e-07,1.99378464e+06
2.156098,2.03578050e+00,3.61858089e-06,8.12417213e-07,4.26202045e+06
2.157192,2.03068328e+00,3.59422684e-06,8.01111554e-07,4.07706329e+06
2.158286,2.02536404e+00,3.50873413e-06,7.89060053e-07,3.88930630e+06
2.159380,2.01983556e+00,3.51895305e-06,7.76527366e-07,2.50727030e+06
2.160474,2.01410180e+00,3.44750223e-06,7.63083753e-07,3.45107770e+06
2.161568,2.00818325e+00,3.43723979e-06,7.49465163e-07,2.99800930e+06
2.162662,2.00208010e+00,3.42603863e-06,7.34868575e-07,3.09015114e+06
2.163755,1.99579244e+00,3.38415751e-06,7.19403236e-07,1.90582679e+06
2.164849,1.98932702e+00,3.30231306e-06,7.03244049e-07,4.10127401e+06
2.165943,1.98269370e+00,3.27028256e-06,6.86653036e-07,2.95113980e+06
2.167037,1.97591141e+00,3.18977324e-06,6.69916504e-07,3.12636482e+06
2.168131,1.96899668e+00,3.09919639e-06,6.52778091e-07,2.24111054e+06
2.169225,1.96197745e+00,2.98747497e-06,6.35854529e-07,3.54046254e+06
2.170319,1.95487423e+00,2.90972137e-06,6.18805553e-07,3.62967623e+06
2.171413,1.94770556e+00,2.85460947e-06,6.01806890e-07,1.80792323e+06
2.172507,1.94048872e+00,2.73856465e-06,5.84619880e-07,3.13894783e+06
2.173601,1.93325094e+00,2.66690468e-06,5.67790373e-07,3.16769725e+06
2.174695,1.92600816e+00,2.56703194e-06,5.50831759e-07,1.97388708e+06
2.175788,1.91877624e+00,2.52824102e-06,5.33986171e-07,1.74964232e+06
2.176882,1.91156824e+00,2.36936414e-06,5.16940526e-07,1.64853001e+06
2.177976,1.90441199e+00,2.30435939e-06,5.00458912e-07,2.34077434e+06
2.179070,1.89732497e+00,2.17925846e-06,4.84074967e-07,2.84490926e+06
2.180164,1.89032313e+00,2.15267185e-06,4.67941920e-07,1.59671030e+06
2.181258,1.88340641e+00,2.10108457e-06,4.51549775e-07,1.92103738e+06
2.182352,1.87658857e+00,1.96297092e-06,4.35266154e-07,5.65111094e+06
2.183446,1.86989591e+00,1.89509154e-06,4.19637375e-07,2.27460873e+06
2.184540,1.86333405e+00,1.81947158e-06,4.03943393e-07,1.48165534e+06
2.185634,1.85691064e+00,1.72633094e-06,3.88385006e-07,4.96954744e+06
2.186728,1.85063226e+00,1.67205544e-06,3.72980089e-07,1.90111404e+06
2.187821,1.84450149e+00,1.60969670e-06,3.57659563e-07,3.39659750e+06
2.188915,1.83852756e+00,1.53365013e-06,3.42624651e-07,1.70770895e+06
2.190009,1.83271650e+00,1.45837226e-06,3.27761391e-07,1.10264306e+06
2.191103,1.82707252e+00,1.37617661e-06,3.13114552e-07,2.07578267e+06
2.192197,1.82160094e+00,1.31619257e-06,2.98783620e-07,2.38973355e+06
2.193291,1.81630531e+00,1.23925310e-06,2.84716976e-07,1.10730153e+06
2.194385,1.81118662e+00,1.19033921e-06,2.70907503e-07,2.69202894e+06
2.195479,1.80624238e+00,1.11147292e-06,2.57288786e-07,3.41989594e+06
2.196573,1.80147762e+00,1.05111740e-06,2.44155753e-07,9.24416265e+05
