time_orbits,dist_km,u_p_norm,u_e_norm
0.351145,6.97891981e+02,1.26180655e-04,6.24777319e-05
0.352239,6.97293337e+02,1.26642795e-04,6.26892132e-05
0.353333,6.96605055e+02,1.28014444e-04,6.33425306e-05
0.354427,6.95825771e+02,1.29944171e-04,6.43677844e-05
0.355521,6.94954202e+02,1.32639248e-04,6.57689341e-05
0.356615,6.93989283e+02,1.35801700e-04,6.74717633e-05
0.357709,6.92930116e+02,1.39987900e-04,6.94825888e-05
0.358803,6.91776021e+02,1.44677751e-04,7.17144176e-05
0.359897,6.90526478e+02,1.49537443e-04,7.41736344e-05
0.360991,6.89181142e+02,1.54879244e-04,7.68302187e-05
0.362084,6.87739863e+02,1.60731666e-04,7.96778920e-05
0.363178,6.86202710e+02,1.66878146e-04,8.26811442e-05
0.364272,6.84569971e+02,1.73332053e-04,8.58395448e-05
0.365366,6.82842140e+02,1.80123543e-04,8.91538069e-05
0.366460,6.81019927e+02,1.87366276e-04,9.26251395e-05
0.367554,6.79104275e+02,1.94593089e-04,9.62205630e-05
0.368648,6.77096294e+02,2.02052432e-04,9.99462390e-05
0.369742,6.74997319e+02,2.10154124e-04,1.03856938e-04
0.370836,6.72808918e+02,2.18253654e-04,1.07863653e-04
0.371930,6.70532898e+02,2.26635828e-04,1.12012003e-04
0.373024,6.68171323e+02,2.35505889e-04,1.16335620e-04
0.374117,6.65726479e+02,2.44489327e-04,1.20769097e-04
0.375211,6.63200825e+02,2.53801719e-04,1.25346528e-04
0.376305,6.60597050e+02,2.63372784e-04,1.30068127e-04
0.377399,6.57918092e+02,2.73328116e-04,1.34947152e-04
0.378493,6.55167111e+02,2.83433122e-04,1.39968487e-04
0.379587,6.52347573e+02,2.94068875e-04,1.45184441e-04
0.380681,6.49463157e+02,3.05066212e-04,1.50539007e-04
0.381775,6.46517741e+02,3.16035034e-04,1.56044201e-04
0.382869,6.43515433e+02,3.27626223e-04,1.61723215e-04
0.383963,6.40460558e+02,3.39330293e-04,1.67536685e-04
0.385057,6.37357688e+02,3.51630774e-04,1.73549008e-04
0.386150,6.34211530e+02,3.63929616e-04,1.79692832e-04
0.387244,6.31027014e+02,3.76956731e-04,1.86075194e-04
0.388338,6.27809282e+02,3.90441062e-04,1.92603637e-04
0.389432,6.24563612e+02,4.04186954e-04,1.99352575e-04
0.390526,6.21295549e+02,4.18269823e-04,2.06271098e-04
0.391620,6.18010860e+02,4.32286338e-04,2.13394496e-04
0.392714,6.14715594e+02,4.47044201e-04,2.20734033e-04
0.393808,6.11415891e+02,4.62396404e-04,2.28270576e-04
0.394902,6.08117974e+02,4.77709854e-04,2.36056801e-04
0.395996,6.04828278e+02,4.94198790e-04,2.43990171e-04
0.397090,6.01553187e+02,5.10654725e-04,2.52206801e-04
0.398184,5.98299328e+02,5.27590108e-04,2.60610880e-04
0.399277,5.95073270e+02,5.45613306e-04,2.69296945e-04
0.400371,5.91881600e+02,5.64331136e-04,2.78215441e-04
0.401465,5.88731107e+02,5.82343068e-04,2.87414377e-04
0.402559,5.85628808e+02,6.01917666e-04,2.96784838e-04
0.403653,5.82581295e+02,6.21117130e-04,3.06521425e-04
0.404747,5.79595662e+02,6.40538579e-04,3.16492941e-04
0.405841,5.76678643e+02,6.62981196e-04,3.26645185e-04
0.406935,5.73836311e+02,6.85076539e-04,3.37069090e-04
0.408029,5.71074952e+02,7.06960977e-04,3.47699230e-04
0.409123,5.68400861e+02,7.28081093e-04,3.58596798e-04
0.410217,5.65820444e+02,7.50542431e-04,3.69736380e-04
0.411310,5.63339768e+02,7.74731986e-04,3.81082612e-04
0.412404,5.60964276e+02,7.98844578e-04,3.92612834e-04
0.413498,5.58699185e+02,8.24357445e-04,4.04306443e-04
0.414592,5.56549458e+02,8.47851301e-04,4.16207006e-04
0.415686,5.54519711e+02,8.74617716e-04,4.28172620e-04
0.416780,5.52613836e+02,8.97954584e-04,4.40257455e-04
0.417874,5.50835454e+02,9.26937417e-04,4.52455543e-04
0.418968,5.49187665e+02,9.49610750e-04,4.64604166e-04
0.420062,5.47673960e+02,9.74650415e-04,4.76792873e-04
0.421156,5.46296373e+02,1.00345336e-03,4.88976701e-04
0.422250,5.45056540e+02,1.02739345e-03,5.00950922e-04
0.423343,5.43956255e+02,1.05193771e-03,5.12853529e-04
0.424437,5.42996748e+02,1.07765341e-03,5.24615263e-04
