time_orbits,dist_km,u_p_norm,u_e_norm
0.216594,8.53734588e+02,2.01224991e-04,8.80302219e-05
0.217141,8.50004471e+02,2.03730682e-04,8.91474595e-05
0.217688,8.46263576e+02,2.06395249e-04,9.02640658e-05
0.218235,8.42512333e+02,2.09126123e-04,9.13815843e-05
0.218782,8.38751168e+02,2.11536240e-04,9.24861026e-05
0.219329,8.34980511e+02,2.14039136e-04,9.35893851e-05
0.219876,8.31200799e+02,2.16605474e-04,9.46932925e-05
0.220423,8.27412460e+02,2.18970628e-04,9.57860386e-05
0.220970,8.23615914e+02,2.21341459e-04,9.68768088e-05
0.221517,8.19811597e+02,2.23860468e-04,9.79636142e-05
0.222064,8.15999966e+02,2.26516165e-04,9.90519020e-05
0.222611,8.12181466e+02,2.28934966e-04,1.00126488e-04
0.223158,8.08356545e+02,2.31323168e-04,1.01193526e-04
0.223705,8.04525654e+02,2.33586034e-04,1.02249780e-04
0.224252,8.00689246e+02,2.35784001e-04,1.03296881e-04
0.224799,7.96847780e+02,2.38178683e-04,1.04343745e-04
0.225346,7.93001724e+02,2.40417146e-04,1.05377718e-04
0.225893,7.89151554e+02,2.42565407e-04,1.06400956e-04
0.226440,7.85297733e+02,2.44933411e-04,1.07423851e-04
0.226986,7.81440715e+02,2.47395339e-04,1.08441578e-04
0.227533,7.77580960e+02,2.49559838e-04,1.09440281e-04
0.228080,7.73718929e+02,2.51801815e-04,1.10432930e-04
0.228627,7.69855089e+02,2.54052769e-04,1.11416465e-04
0.229174,7.65989918e+02,2.56246644e-04,1.12389137e-04
0.229721,7.62123896e+02,2.58360773e-04,1.13348566e-04
0.230268,7.58257510e+02,2.60379122e-04,1.14296073e-04
0.230815,7.54391254e+02,2.62447660e-04,1.15234588e-04
0.231362,7.50525617e+02,2.64746542e-04,1.16170378e-04
0.231909,7.46661108e+02,2.66758922e-04,1.17087754e-04
0.232456,7.42798231e+02,2.68914267e-04,1.17997290e-04
0.233003,7.38937490e+02,2.71119148e-04,1.18899553e-04
0.233550,7.35079392e+02,2.73145697e-04,1.19782901e-04
0.234097,7.31224437e+02,2.75335431e-04,1.20661583e-04
0.234644,7.27373146e+02,2.77200261e-04,1.21519266e-04
0.235191,7.23526032e+02,2.79123855e-04,1.22364410e-04
0.235738,7.19683577e+02,2.81103938e-04,1.23197607e-04
0.236285,7.15846258e+02,2.83050742e-04,1.24018601e-04
