time_orbits,dist,err_x,err_y,err_z,err_vx,err_vy,err_vz,P_trace,u_p_norm
0.731826,2.37585638e+02,-1.13611967e+00,-4.50195107e+00,-1.97367163e-01,-6.10377398e-04,-5.41746377e-04,1.80078220e-04,3.92661772e+00,1.13409912e-04
0.733467,2.37308977e+02,-1.12722778e+00,-4.54422494e+00,-1.71325999e-01,-2.86188822e-04,-5.48302220e-04,3.80520876e-04,3.95316552e+00,1.10602164e-04
0.735108,2.36988156e+02,-1.11439248e+00,-4.40041285e+00,-1.73100178e-01,-1.10699128e-04,-2.29096210e-04,2.09735592e-04,3.98105211e+00,1.07119941e-04
0.736749,2.36622878e+02,-1.11741381e+00,-4.12162622e+00,-1.16892642e-01,-1.72311302e-04,3.14785728e-04,4.86772141e-04,4.00766851e+00,1.03650472e-04
0.738390,2.36212946e+02,-1.11656381e+00,-3.99897134e+00,-9.05292216e-02,-1.26245280e-04,5.35996644e-04,4.77608309e-04,4.03518182e+00,1.00425624e-04
0.740031,2.35758106e+02,-1.15417772e+00,-3.92004826e+00,-8.21000096e-02,-3.72936873e-04,6.36700992e-04,3.73487912e-04,4.06271031e+00,9.73455052e-05
0.741671,2.35257941e+02,-1.15341472e+00,-4.03226606e+00,-9.20332561e-02,-7.96831679e-05,4.53280088e-04,2.59851880e-04,4.09025680e+00,9.44338101e-05
0.743312,2.34711851e+02,-1.21706763e+00,-4.14080648e+00,-8.30989933e-02,-3.74474499e-04,2.56696374e-04,3.17323718e-04,4.11860365e+00,9.18145775e-05
0.744953,2.34119270e+02,-1.18274717e+00,-4.05831245e+00,-1.05396497e-02,1.15343619e-05,4.30161641e-04,8.00594552e-04,4.14728733e+00,8.92012899e-05
0.746594,2.33479811e+02,-1.17032346e+00,-3.88316477e+00,-3.33079226e-02,6.20324159e-05,7.97462578e-04,3.83018937e-04,4.17625636e+00,8.59983603e-05
0.748235,2.32793270e+02,-1.18672859e+00,-4.09900754e+00,-5.46865124e-02,2.42400236e-04,3.84809739e-04,2.31705476e-04,4.20567216e+00,8.39873770e-05
0.749876,2.32059108e+02,-1.23193147e+00,-4.01439722e+00,-3.56530406e-02,-1.60864168e-04,5.14152511e-04,2.50059330e-04,4.23405793e+00,8.08704676e-05
0.751517,2.31277040e+02,-1.32297693e+00,-4.18867901e+00,-2.62459065e-02,-5.85353559e-04,9.69019167e-05,3.23737683e-04,4.26142720e+00,7.83276834e-05
0.753158,2.30446594e+02,-1.33796591e+00,-4.22389055e+00,-4.74785365e-02,-4.50388519e-04,5.39822198e-05,9.44785968e-05,4.29030012e+00,7.57252900e-05
0.754798,2.29567479e+02,-1.28352014e+00,-4.26017567e+00,-5.18831723e-02,2.33633761e-04,-4.75432109e-06,2.72773996e-05,4.32080586e+00,7.35318927e-05
0.756439,2.28639354e+02,-1.35909087e+00,-4.23891012e+00,-4.43150578e-03,-3.80320455e-04,6.05719280e-05,3.69460924e-04,4.35063098e+00,7.13440508e-05
0.758080,2.27662069e+02,-1.26163829e+00,-3.84193527e+00,2.62264734e-02,1.43424336e-04,1.01095361e-03,4.27168872e-04,4.37910981e+00,6.80067704e-05
0.759721,2.26635959e+02,-1.30780021e+00,-4.07379133e+00,-2.28137238e-02,1.61933120e-04,4.94247448e-04,-1.72088920e-05,4.40860565e+00,6.57517571e-05
0.761362,2.25560730e+02,-1.34434546e+00,-4.16487278e+00,-5.74501701e-03,7.28376125e-05,3.59837777e-04,1.05216735e-04,4.43839424e+00,6.39232757e-05
0.763003,2.24436083e+02,-1.38614093e+00,-4.16072123e+00,2.01448077e-02,-1.68857629e-04,3.98420457e-04,2.78180915e-04,4.46727038e+00,6.15329100e-05
0.764644,2.23261857e+02,-1.42044457e+00,-4.22328629e+00,3.05712001e-02,-2.34863870e-04,2.84416064e-04,3.11676055e-04,4.49724568e+00,5.95970344e-05
0.766284,2.22037856e+02,-1.47031172e+00,-4.44388895e+00,-6.45242313e-03,-2.13795649e-04,-2.24651723e-04,-1.81786477e-05,4.52730052e+00,5.77389880e-05
0.767925,2.20763845e+02,-1.40484288e+00,-4.28062562e+00,2.33015384e-02,2.76644807e-04,3.38010830e-04,1.63917057e-04,4.55701593e+00,5.57471771e-05
0.769566,2.19439962e+02,-1.43897836e+00,-4.18805530e+00,8.00852260e-02,-2.91882852e-05,6.62756334e-04,5.19968232e-04,4.58543950e+00,5.36082210e-05
0.771207,2.18066377e+02,-1.45451768e+00,-4.39842366e+00,6.61786559e-02,2.61370915e-04,1.50859289e-04,3.03160873e-04,4.61537414e+00,5.18859273e-05
0.772848,2.16643062e+02,-1.49551976e+00,-4.33992587e+00,9.06900597e-02,-4.29259652e-05,4.22801645e-04,4.27192703e-04,4.64388606e+00,4.96582257e-05
0.774489,2.15170151e+02,-1.48013842e+00,-4.14983639e+00,8.96769467e-02,-4.83724710e-05,9.93843398e-04,2.97687609e-04,4.67327447e+00,4.79336476e-05
0.776130,2.13647889e+02,-1.50081132e+00,-4.30096248e+00,1.11385505e-01,1.55126243e-04,5.39220106e-04,4.14543812e-04,4.70242963e+00,4.61802557e-05
0.777771,2.12076372e+02,-1.49420508e+00,-4.19094522e+00,1.28487203e-01,2.14421088e-04,9.79014911e-04,4.27821899e-04,4.73125423e+00,4.45917292e-05
0.779411,2.10455815e+02,-1.50375031e+00,-4.25524930e+00,1.10886200e-01,3.01466089e-04,7.80647791e-04,1.66784924e-04,4.76091538e+00,4.33965976e-05
0.781052,2.08786392e+02,-1.52762368e+00,-4.34450858e+00,9.86613500e-02,3.18418276e-04,5.97716730e-04,-2.43654603e-05,4.78978156e+00,4.19398425e-05
0.782693,2.07068211e+02,-1.57174017e+00,-4.42473519e+00,1.82830951e-01,1.24225379e-04,4.01388889e-04,6.64086026e-04,4.81781399e+00,4.04363520e-05
0.784334,2.05301493e+02,-1.59431238e+00,-4.47087062e+00,1.57718658e-01,1.03577072e-04,4.34204435e-04,3.55454213e-04,4.84564282e+00,3.91775205e-05
0.785975,2.03486440e+02,-1.69264541e+00,-4.74514287e+00,1.74501839e-01,-2.50881415e-04,-3.99907389e-04,4.12181212e-04,4.87366462e+00,3.79988308e-05
0.787616,2.01623107e+02,-1.67794800e+00,-4.68318789e+00,1.55887296e-01,-7.84690749e-05,-2.10160892e-05,1.39178471e-04,4.90149161e+00,3.69007868e-05
0.789257,1.99711868e+02,-1.71360532e+00,-4.74381217e+00,2.15585511e-01,-1.72705121e-04,-2.90193238e-05,5.79228028e-04,4.92835734e+00,3.60658339e-05
0.790897,1.97753115e+02,-1.68346535e+00,-4.71372577e+00,2.02457713e-01,1.78729008e-04,1.03538550e-04,3.34054335e-04,4.95510707e+00,3.48133910e-05
0.792538,1.95747403e+02,-1.75241015e+00,-4.70234582e+00,2.24093471e-01,-2.99301570e-04,4.60864543e-04,4.64530329e-04,4.98145944e+00,3.41330783e-05
0.794179,1.93695215e+02,-1.81088524e+00,-4.85312305e+00,2.35195239e-01,-3.89851490e-04,9.68386381e-05,4.44076139e-04,5.00646861e+00,3.32769363e-05
0.795820,1.91596951e+02,-1.78891076e+00,-4.78230175e+00,2.65077301e-01,-1.60271780e-04,4.68908151e-04,5.87957205e-04,5.03170959e+00,3.28080739e-05
0.797461,1.89453228e+02,-1.80493207e+00,-4.72958548e+00,2.58057941e-01,-2.18202709e-04,7.15169196e-04,3.78112477e-04,5.05701655e+00,3.22414013e-05
0.799102,1.87264788e+02,-1.79956289e+00,-4.73965588e+00,2.83734328e-01,-2.62036034e-05,6.96019223e-04,4.94100909e-04,5.08134361e+00,3.18822046e-05
0.800743,1.85032240e+02,-1.79711746e+00,-4.76561716e+00,2.90966290e-01,1.20934702e-04,5.76519199e-04,4.32037965e-04,5.10515179e+00,3.16063395e-05
0.802384,1.82756183e+02,-1.83053014e+00,-4.86036121e+00,3.28281173e-01,7.68445421e-06,1.48451143e-04,6.14695996e-04,5.12830599e+00,3.14681625e-05
0.804024,1.80437206e+02,-1.91584154e+00,-4.89258768e+00,3.44799502e-01,-4.12319317e-04,4.42944283e-04,6.37955283e-04,5.15033824e+00,3.10585163e-05
0.805665,1.78076042e+02,-1.91185138e+00,-4.91068571e+00,3.72080400e-01,-2.21178482e-04,2.90137222e-04,7.02006494e-04,5.17069506e+00,3.13960061e-05
0.807306,1.75673476e+02,-1.93502457e+00,-4.95752637e+00,3.68982796e-01,-2.14051308e-04,2.39114822e-04,5.30785283e-04,5.19039944e+00,3.14862060e-05
0.808947,1.73230285e+02,-1.96328296e+00,-5.00812623e+00,3.78990961e-01,-2.38778248e-04,3.08126549e-04,4.61449318e-04,5.20811532e+00,3.19301722e-05
0.810588,1.70747376e+02,-1.98765061e+00,-5.12794186e+00,3.68015683e-01,-1.81812144e-04,-9.01570337e-05,2.58537152e-04,5.22716004e+00,3.20535278e-05
0.812229,1.68225591e+02,-2.07744814e+00,-5.23375615e+00,4.12222907e-01,-6.59864165e-04,-2.83924363e-04,5.13174407e-04,5.24477688e+00,3.24366535e-05
0.813870,1.65665731e+02,-2.05442062e+00,-5.16322773e+00,4.48216223e-01,-3.69322835e-04,1.13580211e-04,7.00954897e-04,5.26361367e+00,3.29568851e-05
0.815510,1.63068897e+02,-2.08497300e+00,-5.23450122e+00,4.58376030e-01,-4.41256255e-04,-1.97146586e-04,6.01919602e-04,5.27708203e+00,3.36981695e-05
0.817151,1.60436128e+02,-2.08057910e+00,-5.23961679e+00,4.48071245e-01,-2.96509436e-04,-1.86812819e-04,3.27659395e-04,5.29081235e+00,3.44305307e-05
0.818792,1.57768526e+02,-2.12847137e+00,-5.24274558e+00,4.81154943e-01,-4.59595836e-04,2.58881784e-04,4.80887432e-04,5.30517725e+00,3.50426413e-05
0.820433,1.55067369e+02,-2.13913067e+00,-5.25182870e+00,5.02259679e-01,-3.41684259e-04,3.74360631e-04,4.96767054e-04,5.31666806e+00,3.62595397e-05
0.822074,1.52333975e+02,-2.20182861e+00,-5.39601222e+00,5.18060022e-01,-5.83426294e-04,-2.05838576e-04,3.92479157e-04,5.32147855e+00,3.70786016e-05
0.823715,1.49569404e+02,-2.15502679e+00,-5.32790319e+00,5.55314608e-01,-2.16690387e-04,-5.92185682e-05,6.22568423e-04,5.32872513e+00,3.79876795e-05
0.825356,1.46775053e+02,-2.20832347e+00,-5.38717649e+00,5.73051646e-01,-4.12284504e-04,-3.31976077e-05,5.52775972e-04,5.33501104e+00,3.90669784e-05
0.826997,1.43952293e+02,-2.22424333e+00,-5.40557018e+00,6.20732227e-01,-4.87139288e-04,-2.50508246e-04,8.21194857e-04,5.33966879e+00,4.00767883e-05
0.828637,1.41102423e+02,-2.24959501e+00,-5.48405945e+00,6.40682265e-01,-4.82054115e-04,-5.40996283e-04,7.86654392e-04,5.34253465e+00,4.10058330e-05
0.830278,1.38226847e+02,-2.26732699e+00,-5.48335648e+00,6.63639426e-01,-4.10888432e-04,-1.36788513e-04,7.43446377e-04,5.33909664e+00,4.23538774e-05
0.831919,1.35327247e+02,-2.37208046e+00,-5.62531200e+00,6.82406567e-01,-7.07840031e-04,1.10170892e-05,6.09025795e-04,5.33909188e+00,4.37546646e-05
0.833560,1.32405276e+02,-2.39255955e+00,-5.62276026e+00,7.22106914e-01,-7.03071729e-04,2.16775622e-04,7.49969474e-04,5.33354005e+00,4.48895716e-05
0.835201,1.29462571e+02,-2.43970188e+00,-5.70285751e+00,7.74464559e-01,-7.07242972e-04,2.28416062e-04,9.06689033e-04,5.32152841e+00,4.64648075e-05
0.836842,1.26500914e+02,-2.45761362e+00,-5.73285792e+00,7.92732392e-01,-6.83659705e-04,1.46426680e-04,7.95312608e-04,5.30844271e+00,4.75596817e-05
0.838483,1.23521963e+02,-2.41450483e+00,-5.66722211e+00,8.18040638e-01,-4.34276455e-04,-1.05925515e-05,8.49057801e-04,5.30452211e+00,4.87257987e-05
0.840123,1.20527463e+02,-2.46326055e+00,-5.72373506e+00,8.37040997e-01,-5.69830096e-04,6.17837563e-05,7.22985832e-04,5.28026038e+00,4.99669336e-05
0.841764,1.17519281e+02,-2.47692799e+00,-5.70342347e+00,9.03215566e-01,-6.80011258e-04,4.68710763e-05,1.10253699e-03,5.26011467e+00,5.13635148e-05
0.843405,1.14499352e+02,-2.47844413e+00,-5.71069814e+00,9.13946305e-01,-4.75673845e-04,2.62971890e-04,9.07250054e-04,5.23039682e+00,5.27093833e-05
0.845046,1.11469809e+02,-2.44726566e+00,-5.63200893e+00,9.44964495e-01,-3.71235551e-04,3.60275696e-04,9.81905501e-04,5.19434282e+00,5.44823282e-05
0.846687,1.08432789e+02,-2.51202908e+00,-5.71493911e+00,9.52492366e-01,-6.13320618e-04,2.60038215e-04,6.64124014e-04,5.17061504e+00,5.55715741e-05
0.848328,1.05390222e+02,-2.41546615e+00,-5.52997047e+00,9.97646485e-01,-2.07972722e-04,5.45882819e-04,9.79739823e-04,5.12259499e+00,5.68293626e-05
0.849969,1.02344362e+02,-2.43684513e+00,-5.52461871e+00,1.04181086e+00,-2.38769775e-04,8.04316253e-04,1.04822103e-03,5.08506836e+00,5.86493418e-05
0.851610,9.92976034e+01,-2.41834224e+00,-5.48717178e+00,1.04081817e+00,-2.94261239e-04,4.63365752e-04,8.16618585e-04,5.04019766e+00,5.97019036e-05
0.853250,9.62520938e+01,-2.41915626e+00,-5.46719382e+00,1.07760420e+00,-2.65103611e-04,5.78987750e-04,8.74851407e-04,4.99116893e+00,6.08365188e-05
0.854891,9.32100509e+01,-2.41139132e+00,-5.45143871e+00,1.12956018e+00,-2.75880334e-04,3.84263734e-04,1.07771105e-03,4.92031985e+00,6.22760939e-05
0.856532,9.01737039e+01,-2.37482855e+00,-5.34867095e+00,1.16015666e+00,-1.73057197e-04,6.99812153e-04,1.13006002e-03,4.84771930e+00,6.31122142e-05
0.858173,8.71454304e+01,-2.32837276e+00,-5.24197350e+00,1.17827166e+00,-9.38699463e-05,7.21927921e-04,1.07013194e-03,4.77965679e+00,6.45539833e-05
0.859814,8.41278798e+01,-2.31389833e+00,-5.20392535e+00,1.20589928e+00,-7.23502906e-06,8.78864529e-04,1.00824143e-03,4.70164548e+00,6.62128628e-05
0.861455,8.11237496e+01,-2.26415507e+00,-5.08561644e+00,1.23072407e+00,1.29448492e-04,1.16007304e-03,9.98232120e-04,4.59810660e+00,6.75124292e-05
0.863096,7.81357061e+01,-2.13080522e+00,-4.82340713e+00,1.23876398e+00,4.57713237e-04,1.47503349e-03,1.07307107e-03,4.48325501e+00,6.87487915e-05
0.864736,7.51666568e+01,-2.08786372e+00,-4.72273592e+00,1.25360145e+00,5.77864886e-04,1.71531564e-03,9.37214719e-04,4.39816262e+00,7.02268880e-05
0.866377,7.22195556e+01,-1.98505846e+00,-4.48956636e+00,1.27568867e+00,6.14871397e-04,1.75109714e-03,1.16122921e-03,4.28320925e+00,7.17269147e-05
0.868018,6.92971769e+01,-1.90645360e+00,-4.33872233e+00,1.28584213e+00,6.57823561e-04,1.62657138e-03,1.12222525e-03,4.15005823e+00,7.23705821e-05
0.869659,6.64020963e+01,-1.87143357e+00,-4.26792131e+00,1.32023476e+00,5.97222400e-04,1.52595840e-03,1.15525389e-03,3.99676855e+00,7.32575849e-05
0.871300,6.35371445e+01,-1.75484412e+00,-4.05670888e+00,1.32446535e+00,8.13099991e-04,1.63519960e-03,1.16717041e-03,3.85161771e+00,7.43652686e-05
0.872941,6.07053678e+01,-1.64648401e+00,-3.87057540e+00,1.31506862e+00,9.40472433e-04,1.53321356e-03,1.04248924e-03,3.68560315e+00,7.50934897e-05
0.874582,5.79098298e+01,-1.56482164e+00,-3.71487969e+00,1.32410036e+00,1.06330686e-03,1.74889482e-03,9.79214243e-04,3.52198012e+00,7.63950346e-05
0.876223,5.51539072e+01,-1.38516368e+00,-3.37745694e+00,1.29360016e+00,1.17543639e-03,1.56030624e-03,1.09415554e-03,3.33346553e+00,7.71709080e-05
0.877863,5.24408438e+01,-1.26424167e+00,-3.13717346e+00,1.29439199e+00,1.26975401e-03,1.74201931e-03,1.18920969e-03,3.12498657e+00,7.74372177e-05
0.879504,4.97740620e+01,-1.15660147e+00,-2.99821314e+00,1.28341658e+00,1.24030299e-03,1.08848852e-03,1.14630869e-03,2.93262276e+00,7.78551608e-05
0.881145,4.71569255e+01,-1.07517780e+00,-2.85452787e+00,1.30144182e+00,1.25413455e-03,1.20632178e-03,1.18938599e-03,2.70048221e+00,7.80010710e-05
0.882786,4.45931764e+01,-9.28792025e-01,-2.60268615e+00,1.27157115e+00,1.13007746e-03,6.47717232e-04,1.32133076e-03,2.47364123e+00,7.81095820e-05
0.884427,4.20868518e+01,-7.34347093e-01,-2.25742658e+00,1.19988783e+00,1.12220443e-03,1.83199256e-04,1.39249691e-03,2.23922783e+00,7.77779192e-05
0.886068,3.96424538e+01,-5.90488918e-01,-2.00040887e+00,1.15827809e+00,1.11871701e-03,2.24978288e-05,1.44242101e-03,2.01593061e+00,7.73922384e-05
0.887709,3.72652073e+01,-4.91738683e-01,-1.85549277e+00,1.14513224e+00,1.04276998e-03,-2.67831572e-04,1.45212305e-03,1.78139171e+00,7.70063249e-05
0.889349,3.49611907e+01,-3.10293255e-01,-1.51276614e+00,1.04766105e+00,1.29912571e-03,4.75601944e-05,1.22941397e-03,1.54755126e+00,7.71768056e-05
0.890990,3.27381427e+01,-1.17988269e-01,-1.14185920e+00,9.17926310e-01,1.52360530e-03,1.62191229e-04,1.00275538e-03,1.33990671e+00,7.69914236e-05
0.892631,3.06052129e+01,1.77658374e-02,-9.02808222e-01,8.34811443e-01,1.64123337e-03,1.90622280e-04,8.42948329e-04,1.14173384e+00,7.61450209e-05
0.894272,2.85728753e+01,1.54017375e-01,-6.34709907e-01,7.29827372e-01,1.83010932e-03,5.49286562e-04,5.51449884e-04,9.56073653e-01,7.53152707e-05
0.895913,2.66537832e+01,2.33450241e-01,-5.21987790e-01,7.02650789e-01,1.83452975e-03,5.02327669e-04,5.28118539e-04,7.93138862e-01,7.37126619e-05
0.897554,2.48628525e+01,3.36077991e-01,-3.55356908e-01,6.22248500e-01,1.91838792e-03,4.32213499e-04,3.48325102e-04,6.53252472e-01,7.13900266e-05
0.899195,2.32176685e+01,4.12448696e-01,-2.37580581e-01,5.79214860e-01,1.87352834e-03,2.75823332e-04,4.06602356e-04,5.37392726e-01,6.87746867e-05
0.900835,2.17388542e+01,4.81819168e-01,-1.41530707e-01,5.39500385e-01,1.84205889e-03,6.86566230e-05,4.76611589e-04,4.43045662e-01,6.61535490e-05
0.902476,2.04500255e+01,5.47527251e-01,-2.72416525e-02,4.74650327e-01,1.86576986e-03,1.79289633e-04,2.75789736e-04,3.67155593e-01,6.35688883e-05
0.904117,1.93768765e+01,6.05923268e-01,4.49821974e-02,4.28389861e-01,1.88723508e-03,1.35933946e-04,1.42724492e-04,3.09533977e-01,6.20552349e-05
0.905758,1.85450661e+01,6.54120055e-01,1.08759782e-01,3.85011952e-01,1.85466018e-03,2.26408558e-04,-6.91003938e-05,2.68002989e-01,6.23242807e-05
0.907399,1.79768089e+01,6.94276462e-01,1.64505690e-01,3.39689732e-01,1.77879576e-03,3.10332859e-04,-3.14718016e-04,2.40301182e-01,6.57800130e-05
0.909040,1.76864803e+01,7.09400147e-01,2.28683481e-01,2.63876509e-01,1.50121727e-03,4.08214117e-04,-7.40238491e-04,2.23555231e-01,7.32615483e-05
0.910681,1.76765830e+01,7.42279657e-01,2.45145293e-01,2.35553613e-01,1.41337958e-03,2.95453040e-04,-8.80973049e-04,2.17204026e-01,8.44239250e-05
0.912322,1.79358858e+01,8.78606776e-01,1.87250791e-01,3.45526826e-01,1.99425861e-03,1.10651652e-04,-4.64617549e-04,2.19169015e-01,9.87212780e-05
0.913962,1.84405763e+01,9.58752293e-01,1.84615194e-01,3.60507440e-01,2.10142512e-03,-5.28659715e-05,-4.15980565e-04,2.28013915e-01,1.13324226e-04
0.915603,1.91586237e+01,1.11075242e+00,1.61731577e-01,4.18644210e-01,2.61841698e-03,-1.52284552e-04,-3.45303612e-04,2.42967965e-01,1.27609431e-04
0.917244,2.00545730e+01,1.05882359e+00,2.00261754e-01,3.12430189e-01,1.98461644e-03,-4.00766739e-04,-5.30280722e-04,2.62536510e-01,1.40000559e-04
0.918885,2.10942055e+01,9.83536873e-01,2.13826421e-01,2.07006356e-01,1.39263332e-03,-7.16869083e-04,-6.61923353e-04,2.85539748e-01,1.48327182e-04
0.920526,2.22475390e+01,1.09642912e+00,1.95406197e-01,2.47842557e-01,1.68329540e-03,-7.81547788e-04,-5.03416475e-04,3.11399944e-01,1.56762546e-04
0.922167,2.34886695e+01,1.04168631e+00,1.88694547e-01,1.62755699e-01,1.31069645e-03,-9.86640347e-04,-6.69212653e-04,3.38967634e-01,1.63060422e-04
0.923808,2.47967672e+01,9.26996071e-01,1.69684844e-01,7.41707895e-02,7.51269420e-04,-1.22642741e-03,-6.96910010e-04,3.67737046e-01,1.66767918e-04
0.925448,2.61561020e+01,7.01037650e-01,1.50472825e-01,-4.58101309e-02,-1.33027572e-04,-1.37384012e-03,-6.90499310e-04,3.97103260e-01,1.67946554e-04
0.927089,2.75552120e+01,5.85701956e-01,1.19561362e-01,-1.00953247e-01,-5.26977534e-04,-1.46196037e-03,-6.30346981e-04,4.26931043e-01,1.69286060e-04
0.928730,2.89855230e+01,2.63677380e-01,7.38233702e-02,-2.31487115e-01,-1.51258563e-03,-1.62404209e-03,-6.72575462e-04,4.56801573e-01,1.67701744e-04
0.930371,3.04416706e+01,2.73909723e-01,4.33309768e-02,-2.17600730e-01,-1.38014711e-03,-1.55591336e-03,-5.46044689e-04,4.86571407e-01,1.67674525e-04
0.932012,3.19190979e+01,2.95928510e-01,1.11752551e-02,-1.90760904e-01,-1.24023955e-03,-1.53155465e-03,-3.28418404e-04,5.15943953e-01,1.67662027e-04
0.933653,3.34139803e+01,4.61577151e-01,-1.59558978e-02,-1.53295208e-01,-6.80634137e-04,-1.51104442e-03,-3.83909947e-04,5.45021868e-01,1.68102319e-04
0.935294,3.49232900e+01,6.55972770e-02,-6.12333317e-02,-2.53772124e-01,-1.78203473e-03,-1.52794226e-03,-3.39875973e-04,5.74126762e-01,1.66183538e-04
0.936935,3.64462186e+01,2.93199271e-01,-9.04998902e-02,-1.91588512e-01,-1.03717360e-03,-1.53418219e-03,-2.74086761e-04,6.02146417e-01,1.62433761e-04
0.938575,3.79819233e+01,4.71960502e-01,-1.17880406e-01,-1.48630472e-01,-5.32696752e-04,-1.55079196e-03,-2.07902268e-04,6.30716959e-01,1.61522240e-04
0.940216,3.95292761e+01,6.32848917e-01,-1.44480199e-01,-1.20129327e-01,-9.93454759e-05,-1.52199789e-03,-1.89843536e-04,6.57908465e-01,1.57815064e-04
0.941857,4.10880327e+01,6.55051598e-01,-1.84174491e-01,-1.27307237e-01,-4.94524313e-05,-1.57846248e-03,-2.49867531e-04,6.84967345e-01,1.53603855e-04
0.943498,4.26582925e+01,3.42401346e-01,-1.93812111e-01,-1.72427582e-01,-8.63940268e-04,-1.31528117e-03,-1.41465202e-04,7.12704942e-01,1.47824473e-04
0.945139,4.42408808e+01,2.89906194e-01,-2.34657845e-01,-1.72290873e-01,-9.47143926e-04,-1.41794753e-03,-5.62628936e-05,7.39116105e-01,1.42371140e-04
0.946780,4.58363675e+01,2.61192320e-01,-2.48673322e-01,-1.67792457e-01,-9.90730641e-04,-1.26436077e-03,1.17436670e-05,7.65484227e-01,1.36058859e-04
0.948421,4.74450100e+01,4.11171172e-01,-2.76888213e-01,-1.57949315e-01,-6.29636948e-04,-1.23134898e-03,-7.02552050e-05,7.90784336e-01,1.30065629e-04
0.950061,4.90666602e+01,-5.21870121e-03,-2.54225647e-01,-1.98299068e-01,-1.58482250e-03,-7.92701784e-04,-3.56861104e-05,8.17387729e-01,1.22856919e-04
0.951702,5.07015215e+01,-1.48938871e-01,-2.65625056e-01,-1.92182314e-01,-1.81357209e-03,-7.32802308e-04,1.27128724e-04,8.43825270e-01,1.15424843e-04
0.953343,5.23493495e+01,1.14396778e-01,-3.28977280e-01,-1.74138420e-01,-1.13801701e-03,-1.04463667e-03,2.90370014e-05,8.70573510e-01,1.09619729e-04
0.954984,5.40090364e+01,2.49230818e-01,-3.60153779e-01,-1.58979878e-01,-8.11457744e-04,-1.03935683e-03,4.10906618e-05,8.97179015e-01,1.03634400e-04
0.956625,5.56792051e+01,5.63433707e-02,-3.41519124e-01,-1.61497396e-01,-1.20087636e-03,-7.53348882e-04,1.10694487e-04,9.24576077e-01,9.69693207e-05
0.958266,5.73584677e+01,3.55636384e-01,-4.17046633e-01,-1.30486097e-01,-5.26565787e-04,-1.05922125e-03,1.97224319e-04,9.51991497e-01,9.09072220e-05
0.959907,5.90448830e+01,6.85377184e-01,-4.97066817e-01,-1.27085501e-01,1.13709139e-04,-1.28412791e-03,3.21178848e-05,9.79123581e-01,8.49478353e-05
0.961548,6.07361415e+01,4.10870138e-01,-4.68928681e-01,-1.45998016e-01,-5.20423936e-04,-1.01854158e-03,-1.55858286e-05,1.00673950e+00,7.85389078e-05
0.963188,6.24299513e+01,3.81269163e-01,-5.05857393e-01,-1.46111731e-01,-6.15051548e-04,-1.15919891e-03,-1.04361567e-07,1.03515592e+00,7.24929928e-05
0.964829,6.41238317e+01,7.55426542e-01,-6.06354638e-01,-1.41207246e-01,1.14859145e-04,-1.35586568e-03,-6.62572248e-05,1.06348705e+00,6.68622160e-05
0.966470,6.58148683e+01,6.09748186e-01,-5.98132345e-01,-1.44586584e-01,-2.45951193e-04,-1.19748355e-03,-4.69529096e-05,1.09279467e+00,6.17385943e-05
0.968111,6.74999962e+01,9.05465901e-01,-7.28112794e-01,-1.28712209e-01,2.54884459e-04,-1.66441827e-03,4.80428305e-05,1.12188299e+00,5.68091648e-05
0.969752,6.91759624e+01,7.47195322e-01,-6.96333265e-01,-1.42422540e-01,-1.44055254e-04,-1.29627446e-03,-6.65334072e-05,1.15196188e+00,5.21954371e-05
0.971393,7.08396471e+01,6.12917913e-01,-6.73854801e-01,-1.21275950e-01,-4.65305190e-04,-1.03270668e-03,1.44221028e-04,1.18161286e+00,4.78702715e-05
0.973034,7.24879086e+01,3.87687050e-01,-6.27028973e-01,-1.24596013e-01,-9.57662373e-04,-7.67928782e-04,1.12660450e-04,1.21190801e+00,4.42385903e-05
0.974674,7.41176254e+01,5.13163310e-01,-7.01993591e-01,-1.29680111e-01,-7.33414079e-04,-9.63822301e-04,4.30862769e-05,1.24256408e+00,4.08565473e-05
0.976315,7.57254988e+01,8.14420610e-01,-8.49567959e-01,-1.34738639e-01,-2.33629271e-04,-1.37082754e-03,2.97498880e-05,1.27327344e+00,3.80047792e-05
0.977956,7.73081467e+01,8.50563745e-01,-8.94454154e-01,-1.45946107e-01,-3.08487000e-04,-1.33852572e-03,-7.86013894e-05,1.30300271e+00,3.56906913e-05
0.979597,7.88624286e+01,8.99439398e-01,-9.55953529e-01,-1.47283036e-01,-3.07050725e-04,-1.44398278e-03,-5.76179583e-05,1.33416832e+00,3.34268974e-05
0.981238,8.03853957e+01,6.29062227e-01,-8.69582594e-01,-1.55808890e-01,-8.93843962e-04,-1.01172222e-03,-1.38589958e-04,1.36549972e+00,3.15792896e-05
0.982879,8.18743562e+01,6.36419127e-01,-9.23409502e-01,-1.32780009e-01,-9.59432288e-04,-1.13808973e-03,1.00971933e-04,1.39607759e+00,2.99333118e-05
0.984520,8.33266805e+01,7.52884559e-01,-9.99670878e-01,-1.67670067e-01,-7.49281965e-04,-1.18148767e-03,-1.95785414e-04,1.42791285e+00,2.91745068e-05
0.986161,8.47398676e+01,7.39490238e-01,-1.05387244e+00,-1.49767621e-01,-8.92726140e-04,-1.32660960e-03,-7.73283444e-06,1.45841463e+00,2.81620562e-05
