time_orbits,dist,err_x,err_y,err_z,err_vx,err_vy,err_vz,P_trace,u_p_norm
0.055242,9.39393246e+02,5.85805728e+00,-8.20794885e+00,-2.31529662e+00,-4.60829869e-03,-1.09409938e-02,-8.18354773e-04,1.67251720e+01,1.79759218e-03
0.055789,9.40530740e+02,5.45941595e+00,-8.37050989e+00,-2.48077233e+00,-5.15357976e-03,-1.08130227e-02,-9.41325519e-04,1.68999495e+01,1.80419662e-03
0.056336,9.41684600e+02,5.91022648e+00,-8.36132815e+00,-2.31156556e+00,-4.77392127e-03,-1.07450811e-02,-8.78523633e-04,1.70684721e+01,1.80789308e-03
0.056883,9.42854928e+02,6.18294868e+00,-8.37518677e+00,-2.26057942e+00,-4.59843799e-03,-1.05735849e-02,-1.17467256e-03,1.72399281e+01,1.81464096e-03
0.057430,9.44041700e+02,6.22324155e+00,-8.44302983e+00,-2.26708199e+00,-4.65995251e-03,-1.04527016e-02,-1.26653926e-03,1.74113963e+01,1.82041966e-03
0.057977,9.45244948e+02,6.67281169e+00,-8.44663486e+00,-2.12514206e+00,-4.27352800e-03,-1.03989679e-02,-1.30086279e-03,1.75800225e+01,1.82500356e-03
0.058524,9.46464652e+02,6.74831527e+00,-8.52021069e+00,-2.09836018e+00,-4.29564698e-03,-1.03568714e-02,-1.22665310e-03,1.77498387e+01,1.83089686e-03
0.059071,9.47700769e+02,6.50886877e+00,-8.64421762e+00,-2.16403487e+00,-4.63982360e-03,-1.02856447e-02,-1.06208554e-03,1.79161869e+01,1.83502850e-03
0.059618,9.48953347e+02,6.35538690e+00,-8.74809268e+00,-2.21278043e+00,-4.87743128e-03,-1.01721510e-02,-9.99232741e-04,1.80755455e+01,1.83765780e-03
0.060165,9.50222460e+02,6.48503273e+00,-8.82763669e+00,-2.14104875e+00,-4.81654697e-03,-1.01936294e-02,-7.56021063e-04,1.82291226e+01,1.84037748e-03
0.060712,9.51508099e+02,6.92664422e+00,-8.88257940e+00,-1.95799835e+00,-4.43322405e-03,-1.03346323e-02,-4.50112732e-04,1.83800988e+01,1.84391144e-03
0.061259,9.52810135e+02,6.53691029e+00,-9.01179857e+00,-2.05508438e+00,-4.93425455e-03,-1.02010589e-02,-2.57115934e-04,1.85314256e+01,1.84835406e-03
0.061806,9.54128511e+02,7.11618305e+00,-9.04561492e+00,-1.89882627e+00,-4.38051729e-03,-1.02301194e-02,-4.31110512e-04,1.86733481e+01,1.84931150e-03
0.062353,9.55463141e+02,7.80584840e+00,-9.06095735e+00,-1.76682537e+00,-3.73196983e-03,-1.01942399e-02,-9.61396705e-04,1.88166901e+01,1.85375773e-03
0.062900,9.56813756e+02,8.05479585e+00,-9.14548166e+00,-1.67487354e+00,-3.55511048e-03,-1.02831320e-02,-7.78703733e-04,1.89612434e+01,1.85834880e-03
0.063447,9.58180122e+02,8.16962839e+00,-9.21902450e+00,-1.67789583e+00,-3.49421425e-03,-1.01673047e-02,-9.72444850e-04,1.91016755e+01,1.86087190e-03
0.063994,9.59562079e+02,8.27535089e+00,-9.29552473e+00,-1.68141938e+00,-3.43399315e-03,-1.00613116e-02,-1.12838799e-03,1.92361161e+01,1.86263443e-03
0.064541,9.60959482e+02,7.98821147e+00,-9.38166503e+00,-1.79716830e+00,-3.77704561e-03,-9.80316951e-03,-1.25318633e-03,1.93644867e+01,1.86408364e-03
0.065088,9.62372234e+02,8.41905819e+00,-9.46807072e+00,-1.68260675e+00,-3.36586735e-03,-9.91629039e-03,-1.21793015e-03,1.94825043e+01,1.86375989e-03
0.065635,9.63800167e+02,9.37911944e+00,-9.56573110e+00,-1.41641507e+00,-2.43620605e-03,-1.03079322e-02,-1.15739742e-03,1.95988124e+01,1.86589799e-03
0.066182,9.65242893e+02,8.66352389e+00,-9.66168538e+00,-1.59994048e+00,-3.24480766e-03,-9.99761174e-03,-9.37156590e-04,1.97184759e+01,1.86973836e-03
0.066729,9.66700195e+02,8.06065748e+00,-9.73353542e+00,-1.78471192e+00,-3.86446127e-03,-9.57945929e-03,-9.76175731e-04,1.98215594e+01,1.86686930e-03
0.067276,9.68172097e+02,7.94406411e+00,-9.80295720e+00,-1.86414773e+00,-3.98380516e-03,-9.32277993e-03,-1.21685845e-03,1.99110007e+01,1.86426752e-03
0.067822,9.69658517e+02,7.67726165e+00,-9.87140750e+00,-1.96030877e+00,-4.26907038e-03,-9.05757085e-03,-1.28634158e-03,1.99935005e+01,1.86331317e-03
0.068369,9.71159302e+02,7.85717415e+00,-9.96876761e+00,-1.92336341e+00,-4.10178275e-03,-9.07375630e-03,-1.25991969e-03,2.00677660e+01,1.86152656e-03
0.068916,9.72674234e+02,8.22927040e+00,-1.01029330e+01,-1.78697276e+00,-3.76879260e-03,-9.34825135e-03,-8.96142452e-04,2.01393753e+01,1.86116312e-03
0.069463,9.74202971e+02,8.58060068e+00,-1.02215956e+01,-1.70706714e+00,-3.45273741e-03,-9.47324045e-03,-8.89696489e-04,2.02101387e+01,1.86119794e-03
0.070010,9.75745133e+02,9.34409872e+00,-1.03963802e+01,-1.49203755e+00,-2.73672524e-03,-9.93732889e-03,-6.57380056e-04,2.02790317e+01,1.86092578e-03
0.070557,9.77300270e+02,9.56960259e+00,-1.04938028e+01,-1.50402298e+00,-2.54691808e-03,-9.85338484e-03,-1.04031032e-03,2.03501726e+01,1.86188146e-03
0.071104,9.78867947e+02,9.68486945e+00,-1.06073160e+01,-1.47848703e+00,-2.45572435e-03,-9.88364689e-03,-9.46371737e-04,2.04160191e+01,1.86061300e-03
0.071651,9.80447826e+02,9.79108607e+00,-1.07090684e+01,-1.48698340e+00,-2.36047480e-03,-9.81937841e-03,-1.07154231e-03,2.04757106e+01,1.85860786e-03
0.072198,9.82039574e+02,9.33888578e+00,-1.07346318e+01,-1.63742164e+00,-2.79694435e-03,-9.38109421e-03,-1.24187192e-03,2.05292984e+01,1.85635253e-03
0.072745,9.83642938e+02,8.72585155e+00,-1.07302203e+01,-1.82137692e+00,-3.35943435e-03,-8.83075908e-03,-1.38632736e-03,2.05707435e+01,1.85179265e-03
0.073292,9.85257771e+02,9.11275948e+00,-1.08718878e+01,-1.76690479e+00,-2.96104079e-03,-8.95184686e-03,-1.49424922e-03,2.05996468e+01,1.84644121e-03
0.073839,9.86883777e+02,8.57717168e+00,-1.08879863e+01,-1.87596157e+00,-3.48197666e-03,-8.60543762e-03,-1.27154229e-03,2.06289041e+01,1.84458061e-03
0.074386,9.88520633e+02,8.44526759e+00,-1.09489557e+01,-1.93305774e+00,-3.57277678e-03,-8.39456416e-03,-1.34090666e-03,2.06475131e+01,1.83900996e-03
0.074933,9.90168087e+02,8.48888266e+00,-1.10403874e+01,-1.95013066e+00,-3.51074647e-03,-8.31534134e-03,-1.39981901e-03,2.06612819e+01,1.83478955e-03
0.075480,9.91825790e+02,8.71223416e+00,-1.11738452e+01,-1.91241988e+00,-3.29133307e-03,-8.41259632e-03,-1.34811184e-03,2.06725274e+01,1.83099549e-03
0.076027,9.93493326e+02,8.68435463e+00,-1.12567065e+01,-1.93600855e+00,-3.30651612e-03,-8.31503289e-03,-1.34304070e-03,2.06832554e+01,1.82761142e-03
0.076574,9.95170283e+02,8.37572927e+00,-1.12903996e+01,-1.99086860e+00,-3.57563965e-03,-8.08816763e-03,-1.15178035e-03,2.06902148e+01,1.82308693e-03
0.077121,9.96856322e+02,7.93098429e+00,-1.13034123e+01,-2.03567739e+00,-3.96431228e-03,-7.84760801e-03,-7.28827278e-04,2.06905534e+01,1.81729594e-03
0.077668,9.98551151e+02,8.25264345e+00,-1.14854708e+01,-1.92796790e+00,-3.64767687e-03,-8.13839292e-03,-3.75744466e-04,2.06836182e+01,1.81078311e-03
0.078215,1.00025438e+03,8.64596453e+00,-1.16587682e+01,-1.88784252e+00,-3.27379954e-03,-8.27667146e-03,-5.83641098e-04,2.06790300e+01,1.80688127e-03
0.078762,1.00196547e+03,8.45519035e+00,-1.17040135e+01,-1.92909570e+00,-3.43308063e-03,-8.07763055e-03,-5.33310947e-04,2.06765093e+01,1.80310560e-03
0.079309,1.00368399e+03,8.80368309e+00,-1.18801990e+01,-1.88353761e+00,-3.08400641e-03,-8.23176261e-03,-6.11636355e-04,2.06689614e+01,1.79695450e-03
0.079855,1.00540948e+03,9.19068925e+00,-1.20666770e+01,-1.84481887e+00,-2.71571199e-03,-8.39210957e-03,-7.67157876e-04,2.06629575e+01,1.79258207e-03
